rollout/ep_len_mean,time/total_timesteps,time/episodes,time/time_elapsed,time/fps,rollout/exploration_rate,rollout/ep_rew_mean,train/loss,train/n_updates,train/learning_rate
2147.67,2626371,1212,3898,673,0.05,-321.3804,0.039200663566589355,644092,0.0001
2147.33,2634949,1216,3915,672,0.05,-321.0423,0.018378058448433876,646237,0.0001
2147.06,2643456,1220,3931,672,0.05,-321.373,0.03279673680663109,648363,0.0001
2147.2,2652064,1224,3949,671,0.05,-321.0223,0.031600505113601685,650515,0.0001
2148.72,2660715,1228,3966,670,0.05,-321.0827,0.023617073893547058,652678,0.0001
2146.15,2669248,1232,3984,669,0.05,-319.8311,0.03224685415625572,654811,0.0001
2145.68,2677799,1236,4002,669,0.05,-319.70419999999996,0.03610321506857872,656949,0.0001
2143.69,2686229,1240,4019,668,0.05,-319.1894,0.03369235247373581,659057,0.0001
2144.19,2694807,1244,4036,667,0.05,-318.57899999999995,0.024599794298410416,661201,0.0001
2143.73,2703346,1248,4053,666,0.05,-317.5962,0.02053214982151985,663336,0.0001
2141.3,2711848,1252,4071,666,0.05,-316.8666,0.05948770046234131,665461,0.0001
2142.63,2720479,1256,4087,665,0.05,-316.9455,0.04199470579624176,667619,0.0001
2142.87,2729062,1260,4105,664,0.05,-316.7682,0.0326538011431694,669765,0.0001
2140.37,2737569,1264,4123,663,0.05,-316.52660000000003,0.022384315729141235,671892,0.0001
2140.06,2746039,1268,4139,663,0.05,-316.27729999999997,0.040438082069158554,674009,0.0001
2138.77,2754570,1272,4158,662,0.05,-315.4336,0.018366193398833275,676142,0.0001
2137.38,2763141,1276,4175,661,0.05,-314.56179999999995,0.033843912184238434,678285,0.0001
2137.1,2771640,1280,4193,660,0.05,-314.54220000000004,0.025587622076272964,680409,0.0001
2137.48,2780203,1284,4211,660,0.05,-314.2107,0.02670111507177353,682550,0.0001
2139.69,2788924,1288,4228,659,0.05,-313.9618,0.03884507715702057,684730,0.0001
2137.96,2797475,1292,4246,658,0.05,-313.7681,0.017536234110593796,686868,0.0001
2136.99,2805967,1296,4262,658,0.05,-313.65160000000003,0.03629961237311363,688991,0.0001
2136.38,2814394,1300,4280,657,0.05,-313.3139,0.019039925187826157,691098,0.0001
2136.99,2822973,1304,4297,656,0.05,-313.24909999999994,0.026386894285678864,693243,0.0001
2138.58,2831646,1308,4314,656,0.05,-313.5331,0.02704632095992565,695411,0.0001
2139.02,2840273,1312,4332,655,0.05,-313.7174,0.034928251057863235,697568,0.0001
2139.28,2848877,1316,4348,655,0.05,-314.1458,0.03597894683480263,699719,0.0001
2140.36,2857492,1320,4366,654,0.05,-313.6067,0.02751709520816803,701872,0.0001
2140.45,2866109,1324,4384,653,0.05,-313.349,0.03943236172199249,704027,0.0001
2141.67,2874882,1328,4401,653,0.05,-314.1225,0.022939501330256462,706220,0.0001
2142.22,2883470,1332,4420,652,0.05,-313.55519999999996,0.02453375980257988,708367,0.0001
2142.94,2892093,1336,4436,651,0.05,-313.55719999999997,0.0806000605225563,710523,0.0001
2145.38,2900767,1340,4454,651,0.05,-314.7118,0.015565060079097748,712691,0.0001
2145.99,2909406,1344,4472,650,0.05,-314.6807,0.026226043701171875,714851,0.0001
2147.01,2918047,1348,4491,649,0.05,-314.714,0.021089917048811913,717011,0.0001
2148.33,2926681,1352,4509,648,0.05,-315.5785,0.04429890960454941,719170,0.0001
2149.66,2935445,1356,4526,648,0.05,-315.39079999999996,0.019800635054707527,721361,0.0001
2149.39,2944001,1360,4544,647,0.05,-315.905,0.04158661887049675,723500,0.0001
2150.24,2952593,1364,4560,647,0.05,-315.94849999999997,0.03788970783352852,725648,0.0001
2151.61,2961200,1368,4577,646,0.05,-316.81010000000003,0.027013078331947327,727799,0.0001
2152.92,2969862,1372,4595,646,0.05,-316.69030000000004,0.026834823191165924,729965,0.0001
2153.44,2978485,1376,4612,645,0.05,-317.0474,0.036025192588567734,732121,0.0001
2154.08,2987048,1380,4629,645,0.05,-316.9705,0.02132943645119667,734261,0.0001
2154.13,2995616,1384,4643,645,0.05,-316.6782,0.03982175886631012,736403,0.0001
